Tweet,Time,Link,Media
Day 27.3: Arrived at Rima Milichius,2016-03-31 00:34:03.900000,http://wenamethestars.inkleby.com/feature/5074,http://wenamethestars.inkleby.com/static/moon/90.png
Day 27.5: Arrived at Mare Insularum,2016-03-31 04:01:47.010000,http://wenamethestars.inkleby.com/feature/3680,http://wenamethestars.inkleby.com/static/moon/91.png
Day 27.7: Arrived at Hortensius,2016-03-31 08:41:33.090000,http://wenamethestars.inkleby.com/feature/2559,http://wenamethestars.inkleby.com/static/moon/92.png
"Hortensius is named after Hove, Martin van den Hortensius - Dutch astronomer (1605 -1639).",2016-03-31 08:42:33.090000,https://en.wikipedia.org/wiki/Martin_van_den_Hove,
Day 28.2: Arrived at Copernicus,2016-03-31 22:20:02.760000,http://wenamethestars.inkleby.com/feature/1296,http://wenamethestars.inkleby.com/static/moon/93.png
Copernicus is named after Nicholas Copernicus - Polish astronomer (1473 -1543).,2016-03-31 22:21:02.760000,https://en.wikipedia.org/wiki/Nicolaus_Copernicus,
Day 28.4: Arrived at Fauth,2016-04-01 03:46:02.910000,http://wenamethestars.inkleby.com/feature/1920,http://wenamethestars.inkleby.com/static/moon/94.png
Fauth is named after Philipp Johann Heinrich Fauth - German selenographer (1867 -1941).,2016-04-01 03:47:02.910000,https://en.wikipedia.org/wiki/Philipp_Johann_Heinrich_Fauth,
Day 28.7: Arrived at Reinhold,2016-04-01 10:10:58.260000,http://wenamethestars.inkleby.com/feature/4988,http://wenamethestars.inkleby.com/static/moon/95.png
"Reinhold is named after Erasmus Reinhold - German astronomer, mathematician (1511 -1553).",2016-04-01 10:11:58.260000,https://en.wikipedia.org/wiki/Erasmus_Reinhold,
Day 29.1: Arrived at Lansberg,2016-04-01 18:15:20.700000,http://wenamethestars.inkleby.com/feature/3276,http://wenamethestars.inkleby.com/static/moon/96.png
Lansberg is named after Philippe van Lansberg - Belgian astronomer (1561 -1632).,2016-04-01 18:16:20.700000,https://en.wikipedia.org/wiki/Philippe_van_Lansberge,
Day 29.3: Arrived at Crescent,2016-04-02 00:43:16.410000,http://wenamethestars.inkleby.com/feature/1330,http://wenamethestars.inkleby.com/static/moon/97.png
Day 29.3: Arrived at Bench,2016-04-02 00:45:07.380000,http://wenamethestars.inkleby.com/feature/686,http://wenamethestars.inkleby.com/static/moon/98.png
Day 29.3: Arrived at Halo,2016-04-02 00:46:02.010000,http://wenamethestars.inkleby.com/feature/2333,http://wenamethestars.inkleby.com/static/moon/99.png
Day 29.3: Arrived at Head,2016-04-02 00:46:57.990000,http://wenamethestars.inkleby.com/feature/2396,http://wenamethestars.inkleby.com/static/moon/100.png
Day 29.3: Arrived at Block,2016-04-02 00:47:54.150000,http://wenamethestars.inkleby.com/feature/779,http://wenamethestars.inkleby.com/static/moon/101.png
Day 29.8: Arrived at Fra Mauro,2016-04-02 11:45:55.620000,http://wenamethestars.inkleby.com/feature/2007,http://wenamethestars.inkleby.com/static/moon/102.png
Day 29.9: Arrived at Old Nameless,2016-04-02 15:20:31.740000,http://wenamethestars.inkleby.com/feature/4434,http://wenamethestars.inkleby.com/static/moon/103.png
Day 29.9: Arrived at Triplet,2016-04-02 15:28:33.330000,http://wenamethestars.inkleby.com/feature/6086,http://wenamethestars.inkleby.com/static/moon/104.png
Day 29.9: Arrived at Doublet,2016-04-02 15:29:28.140000,http://wenamethestars.inkleby.com/feature/1629,http://wenamethestars.inkleby.com/static/moon/105.png
Day 29.9: Arrived at Weird,2016-04-02 15:30:22.680000,http://wenamethestars.inkleby.com/feature/6514,http://wenamethestars.inkleby.com/static/moon/106.png
Day 29.9: Arrived at Flank,2016-04-02 15:32:43.260000,http://wenamethestars.inkleby.com/feature/1975,http://wenamethestars.inkleby.com/static/moon/107.png
Day 29.9: Arrived at Cone,2016-04-02 15:34:16.050000,http://wenamethestars.inkleby.com/feature/1287,http://wenamethestars.inkleby.com/static/moon/108.png
Day 30.3: Arrived at Turner,2016-04-02 23:06:20.700000,http://wenamethestars.inkleby.com/feature/6144,http://wenamethestars.inkleby.com/static/moon/109.png
Turner is named after Herbert Hall Turner - British astronomer (1861 -1930).,2016-04-02 23:07:20.700000,https://en.wikipedia.org/wiki/Herbert_Hall_Turner,
Day 30.5: Arrived at Gambart,2016-04-03 03:58:47.100000,http://wenamethestars.inkleby.com/feature/2085,http://wenamethestars.inkleby.com/static/moon/110.png
Gambart is named after Jean -Felix -Adolphe Gambart - French astronomer (1800 -1836).,2016-04-03 03:59:47.100000,https://en.wikipedia.org/wiki/Jean-F%C3%A9lix_Adolphe_Gambart,
Day 31.1: Arrived at Stadius,2016-04-03 18:38:15.810000,http://wenamethestars.inkleby.com/feature/5680,http://wenamethestars.inkleby.com/static/moon/111.png
"Stadius is named after Stade, Jan Stadius - Belgian astronomer, mathematician (1527 -1579).",2016-04-03 18:39:15.810000,https://en.wikipedia.org/wiki/Johannes_Stadius,
Day 31.4: Arrived at Eratosthenes,2016-04-04 02:11:39.570000,http://wenamethestars.inkleby.com/feature/1820,http://wenamethestars.inkleby.com/static/moon/112.png
"Eratosthenes is named after Eratosthenes - Greek astronomer, geographer (c. 276 -196 B.C.).",2016-04-04 02:12:39.570000,https://en.wikipedia.org/wiki/Eratosthenes,
Day 31.6: Arrived at Sinus Aestuum,2016-04-04 08:23:33.900000,http://wenamethestars.inkleby.com/feature/5558,http://wenamethestars.inkleby.com/static/moon/113.png
Day 32.0: Arrived at Rimae Bode,2016-04-04 17:17:06.360000,http://wenamethestars.inkleby.com/feature/5097,http://wenamethestars.inkleby.com/static/moon/114.png
Day 32.3: Arrived at Ukert,2016-04-05 01:22:09.390000,http://wenamethestars.inkleby.com/feature/6192,http://wenamethestars.inkleby.com/static/moon/115.png
"Ukert is named after Friedrich August Ukert - German historian, humanitarian (1780 -1851).",2016-04-05 01:23:09.390000,https://en.wikipedia.org/wiki/Friedrich_August_Ukert,
Day 32.8: Arrived at Mare Vaporum,2016-04-05 11:08:55.590000,http://wenamethestars.inkleby.com/feature/3694,http://wenamethestars.inkleby.com/static/moon/116.png
Day 33.0: Arrived at Rima Yangel',2016-04-05 16:30:24.300000,http://wenamethestars.inkleby.com/feature/5088,http://wenamethestars.inkleby.com/static/moon/117.png
Day 33.0: Arrived at Yangel',2016-04-05 17:05:38.130000,http://wenamethestars.inkleby.com/feature/6637,http://wenamethestars.inkleby.com/static/moon/118.png
Yangel' is named after Mikhail Kuzmich Yangel' - Soviet rocketry scientist (1911 -1971).,2016-04-05 17:06:38.130000,https://en.wikipedia.org/wiki/Mikhail_Yangel,
Day 33.1: Arrived at Lacus Felicitatis,2016-04-05 19:46:00.570000,http://wenamethestars.inkleby.com/feature/3207,http://wenamethestars.inkleby.com/static/moon/119.png
Day 33.1: Arrived at Osama,2016-04-05 19:57:53.910000,http://wenamethestars.inkleby.com/feature/4503,http://wenamethestars.inkleby.com/static/moon/120.png
Day 33.1: Arrived at Ina,2016-04-05 20:03:26.460000,http://wenamethestars.inkleby.com/feature/2680,http://wenamethestars.inkleby.com/static/moon/121.png
Day 33.1: Arrived at Mons Agnes,2016-04-05 20:07:05.790000,http://wenamethestars.inkleby.com/feature/3970,http://wenamethestars.inkleby.com/static/moon/122.png
Day 33.1: Arrived at Dag,2016-04-05 20:16:05.430000,http://wenamethestars.inkleby.com/feature/1385,http://wenamethestars.inkleby.com/static/moon/123.png
Day 33.3: Arrived at Lacus Odii,2016-04-05 23:30:12.330000,http://wenamethestars.inkleby.com/feature/3214,http://wenamethestars.inkleby.com/static/moon/124.png
Day 33.4: Arrived at Bowen,2016-04-06 03:22:51.960000,http://wenamethestars.inkleby.com/feature/847,http://wenamethestars.inkleby.com/static/moon/125.png
Bowen is named after Ira Sprague Bowen - American astronomer (1898 -1973).,2016-04-06 03:23:51.960000,https://en.wikipedia.org/wiki/Ira_Sprague_Bowen,
Day 33.5: Arrived at Lacus Doloris,2016-04-06 04:54:07.650000,http://wenamethestars.inkleby.com/feature/3205,http://wenamethestars.inkleby.com/static/moon/126.png
Day 33.7: Arrived at Manilius,2016-04-06 08:53:14.910000,http://wenamethestars.inkleby.com/feature/3631,http://wenamethestars.inkleby.com/static/moon/127.png
Manilius is named after Marcus Manilius - Roman writer (unkn -c. 50 B.C.).,2016-04-06 08:54:14.910000,https://en.wikipedia.org/wiki/Marcus_Manilius,
Day 33.9: Arrived at Lacus Lenitatis,2016-04-06 13:45:54.720000,http://wenamethestars.inkleby.com/feature/3210,http://wenamethestars.inkleby.com/static/moon/128.png
Day 34.0: Arrived at Lacus Gaudii,2016-04-06 16:53:03.480000,http://wenamethestars.inkleby.com/feature/3208,http://wenamethestars.inkleby.com/static/moon/129.png
Day 34.0: Arrived at Montes Haemus,2016-04-06 18:07:47.820000,http://wenamethestars.inkleby.com/feature/4009,http://wenamethestars.inkleby.com/static/moon/130.png
Day 34.2: Arrived at Lacus Hiemalis,2016-04-06 22:34:47.370000,http://wenamethestars.inkleby.com/feature/3209,http://wenamethestars.inkleby.com/static/moon/131.png
Day 34.3: Arrived at Daubrée,2016-04-07 00:14:30.750000,http://wenamethestars.inkleby.com/feature/1424,http://wenamethestars.inkleby.com/static/moon/132.png
Daubrée is named after Gabriel -Auguste Daubrée - French geologist (1814 -1896).,2016-04-07 00:15:30.750000,https://en.wikipedia.org/wiki/Gabriel_Auguste_Daubr%C3%A9e,
Day 34.4: Arrived at Menelaus,2016-04-07 02:32:59.550000,http://wenamethestars.inkleby.com/feature/3840,http://wenamethestars.inkleby.com/static/moon/133.png
"Menelaus is named after Of Alexandria Menelaus - Greek geometer, astronomer (c. A.D. 98).",2016-04-07 02:33:59.550000,https://en.wikipedia.org/wiki/Menelaus_of_Alexandria,
Day 34.5: Arrived at Auwers,2016-04-07 05:28:56.640000,http://wenamethestars.inkleby.com/feature/495,http://wenamethestars.inkleby.com/static/moon/134.png
Auwers is named after Georg Friedrich Julius Arthur Auwers - German astronomer (1838 -1915).,2016-04-07 05:29:56.640000,https://en.wikipedia.org/wiki/Arthur_Auwers,
Day 34.7: Arrived at Rimae Menelaus,2016-04-07 08:54:15.390000,http://wenamethestars.inkleby.com/feature/5123,http://wenamethestars.inkleby.com/static/moon/135.png
Day 34.8: Arrived at Tacquet,2016-04-07 11:19:49.440000,http://wenamethestars.inkleby.com/feature/5816,http://wenamethestars.inkleby.com/static/moon/136.png
Tacquet is named after Andre Tacquet - Belgian mathematician (1612 -1660).,2016-04-07 11:20:49.440000,https://en.wikipedia.org/wiki/Andr%C3%A9_Tacquet,
Day 34.9: Arrived at Al-Bakri,2016-04-07 15:21:06.750000,http://wenamethestars.inkleby.com/feature/145,http://wenamethestars.inkleby.com/static/moon/137.png
Day 35.1: Arrived at Ross,2016-04-07 20:01:57.630000,http://wenamethestars.inkleby.com/feature/5192,http://wenamethestars.inkleby.com/static/moon/138.png
"Ross is named after James Clark Ross - British explorer (1800 -1862) and Frank Elmore Ross - American astronomer, optician (1874 -1966).",2016-04-07 20:02:57.630000,https://en.wikipedia.org/wiki/Frank_Elmore_Ross,
Day 35.3: Arrived at Rimae Maclear,2016-04-07 23:08:20.400000,http://wenamethestars.inkleby.com/feature/5120,http://wenamethestars.inkleby.com/static/moon/139.png
Day 35.4: Arrived at Maclear,2016-04-08 01:41:49.200000,http://wenamethestars.inkleby.com/feature/3558,http://wenamethestars.inkleby.com/static/moon/140.png
Maclear is named after Sir Thomas Maclear - Irish -born South African astronomer (1794 -1879).,2016-04-08 01:42:49.200000,https://en.wikipedia.org/wiki/Thomas_Maclear,
Day 35.5: Arrived at Sinus Honoris,2016-04-08 05:35:45.060000,http://wenamethestars.inkleby.com/feature/5564,http://wenamethestars.inkleby.com/static/moon/141.png
Day 35.8: Arrived at Rimae Sosigenes,2016-04-08 11:09:34.740000,http://wenamethestars.inkleby.com/feature/5142,http://wenamethestars.inkleby.com/static/moon/142.png
Day 35.8: Arrived at Sosigenes,2016-04-08 13:14:50.370000,http://wenamethestars.inkleby.com/feature/5653,http://wenamethestars.inkleby.com/static/moon/143.png
Day 36.0: Arrived at Julius Caesar,2016-04-08 17:11:21.210000,http://wenamethestars.inkleby.com/feature/2859,http://wenamethestars.inkleby.com/static/moon/144.png
"Julius Caesar is named after Caesar - Roman emperor, introduced the Julian calendar (c. 102 -44 B.C.).",2016-04-08 17:12:21.210000,https://en.wikipedia.org/wiki/Julius_Caesar,
Day 36.2: Arrived at Rima Ariadaeus,2016-04-08 22:20:58.560000,http://wenamethestars.inkleby.com/feature/5040,http://wenamethestars.inkleby.com/static/moon/145.png
Day 36.3: Arrived at Silberschlag,2016-04-09 00:00:50.760000,http://wenamethestars.inkleby.com/feature/5533,http://wenamethestars.inkleby.com/static/moon/146.png
Silberschlag is named after Johann Esaias Silberschlag - German astronomer (1721 -1791).,2016-04-09 00:01:50.760000,https://en.wikipedia.org/wiki/Johann_Silberschlag,
Day 36.6: Arrived at Boscovich,2016-04-09 06:18:13.230000,http://wenamethestars.inkleby.com/feature/831,http://wenamethestars.inkleby.com/static/moon/147.png
Boscovich is named after Rudjer J. Boscovich - Italian physicist (1711 -1787).,2016-04-09 06:19:13.230000,https://en.wikipedia.org/wiki/Roger_Joseph_Boscovich,
Day 36.6: Arrived at Rimae Boscovich,2016-04-09 06:47:02.850000,http://wenamethestars.inkleby.com/feature/5098,http://wenamethestars.inkleby.com/static/moon/148.png
Day 36.9: Arrived at Rima Hyginus,2016-04-09 14:43:53.760000,http://wenamethestars.inkleby.com/feature/5067,http://wenamethestars.inkleby.com/static/moon/149.png
Day 36.9: Arrived at Hyginus,2016-04-09 15:37:15.690000,http://wenamethestars.inkleby.com/feature/2606,http://wenamethestars.inkleby.com/static/moon/150.png
Hyginus is named after Caius Julius Hyginus - Spanish astronomer (fl. first century B.C.).,2016-04-09 15:38:15.690000,https://en.wikipedia.org/wiki/Pope_Hyginus,
Day 37.1: Arrived at Rimae Triesnecker,2016-04-09 20:24:27.990000,http://wenamethestars.inkleby.com/feature/5146,http://wenamethestars.inkleby.com/static/moon/151.png
Day 37.2: Arrived at Triesnecker,2016-04-09 22:58:22.530000,http://wenamethestars.inkleby.com/feature/6081,http://wenamethestars.inkleby.com/static/moon/152.png
Triesnecker is named after Francis a Paula Triesnecker - Austrian astronomer (1745 -1817).,2016-04-09 22:59:22.530000,https://en.wikipedia.org/wiki/Franz_de_Paula_Triesnecker,
Day 37.5: Arrived at Dembowski,2016-04-10 05:17:13.920000,http://wenamethestars.inkleby.com/feature/1481,http://wenamethestars.inkleby.com/static/moon/153.png
Dembowski is named after Baron Ercole Dembowski - Italian astronomer (1815 -1881).,2016-04-10 05:18:13.920000,https://en.wikipedia.org/wiki/Ercole_Dembowski,
Day 37.8: Arrived at Rhaeticus,2016-04-10 11:23:30.030000,http://wenamethestars.inkleby.com/feature/5013,http://wenamethestars.inkleby.com/static/moon/154.png
Day 38.0: Arrived at Seeliger,2016-04-10 16:17:20.760000,http://wenamethestars.inkleby.com/feature/5405,http://wenamethestars.inkleby.com/static/moon/155.png
Seeliger is named after Hugo von Seeliger - German astronomer (1849 -1924).,2016-04-10 16:18:20.760000,https://en.wikipedia.org/wiki/Hugo_von_Seeliger,
Day 38.0: Arrived at Rima Réaumur,2016-04-10 17:41:55.320000,http://wenamethestars.inkleby.com/feature/5078,http://wenamethestars.inkleby.com/static/moon/156.png
Day 38.1: Arrived at Rima Oppolzer,2016-04-10 20:28:18.750000,http://wenamethestars.inkleby.com/feature/5075,http://wenamethestars.inkleby.com/static/moon/157.png
Day 38.2: Arrived at Réaumur,2016-04-10 22:11:52.800000,http://wenamethestars.inkleby.com/feature/5251,http://wenamethestars.inkleby.com/static/moon/158.png
Réaumur is named after René -Antoine Ferchault de Réaumur - French physicist (1683 -1757).,2016-04-10 22:12:52.800000,https://en.wikipedia.org/wiki/Ren%C3%A9_Antoine_Ferchault_de_R%C3%A9aumur,
Day 38.4: Arrived at Oppolzer,2016-04-11 02:05:09.870000,http://wenamethestars.inkleby.com/feature/4481,http://wenamethestars.inkleby.com/static/moon/159.png
Oppolzer is named after Theodor Ritter von Oppolzer - Austrian astronomer (1841 -1886).,2016-04-11 02:06:09.870000,https://en.wikipedia.org/wiki/Theodor_von_Oppolzer,
Day 38.6: Arrived at Bruce,2016-04-11 07:19:39.720000,http://wenamethestars.inkleby.com/feature/897,http://wenamethestars.inkleby.com/static/moon/160.png
"Bruce is named after Catherine Wolfe Bruce - American philanthropist, astronomy patron (1816 -1900).",2016-04-11 07:20:39.720000,https://en.wikipedia.org/wiki/Catherine_Wolfe_Bruce,
Day 38.7: Arrived at Sinus Medii,2016-04-11 08:39:32.040000,http://wenamethestars.inkleby.com/feature/5567,http://wenamethestars.inkleby.com/static/moon/161.png
Day 38.7: Arrived at Blagg,2016-04-11 09:38:49.920000,http://wenamethestars.inkleby.com/feature/765,http://wenamethestars.inkleby.com/static/moon/162.png
Blagg is named after Mary Adela Blagg - British astronomer (1858 -1944).,2016-04-11 09:39:49.920000,https://en.wikipedia.org/wiki/Mary_Adela_Blagg,
Day 38.9: Arrived at Chladni,2016-04-11 14:13:27.120000,http://wenamethestars.inkleby.com/feature/1190,http://wenamethestars.inkleby.com/static/moon/163.png
Chladni is named after Ernst Florens Friedrich Chladni - German physicist (1756 -1827).,2016-04-11 14:14:27.120000,https://en.wikipedia.org/wiki/Ernst_Chladni,
Day 39.1: Arrived at Murchison,2016-04-11 18:27:38.970000,http://wenamethestars.inkleby.com/feature/4072,http://wenamethestars.inkleby.com/static/moon/164.png
Murchison is named after Sir Roderick Impey Murchison - Scottish geologist (1792 -1871).,2016-04-11 18:28:38.970000,https://en.wikipedia.org/wiki/Roderick_Murchison,
Day 39.2: Arrived at Pallas,2016-04-11 20:54:42.210000,http://wenamethestars.inkleby.com/feature/4560,http://wenamethestars.inkleby.com/static/moon/165.png
"Pallas is named after Peter Simon Pallas - German -born Russian geologist, natural historian (1741 -1811).",2016-04-11 20:55:42.210000,https://en.wikipedia.org/wiki/Peter_Simon_Pallas,
Day 39.3: Arrived at Bode,2016-04-11 23:30:06.480000,http://wenamethestars.inkleby.com/feature/790,http://wenamethestars.inkleby.com/static/moon/166.png
